Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Cameroon,African Region of WHO,Middle Africa,2019,13,3/25/2019,3/31/2019,20,20,,0,0,0,0,0,0,0,0,0,0,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,14,4/1/2019,4/7/2019,3,3,,0,0,0,0,0,0,0,0,0,0,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,15,4/8/2019,4/14/2019,11,11,,4,0,0,0,4,0,0,0,0,4,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,16,4/15/2019,4/21/2019,17,17,,13,0,0,0,13,0,0,0,0,13,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,17,4/22/2019,4/28/2019,19,19,,2,0,0,0,2,0,0,0,0,2,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,18,4/29/2019,5/5/2019,3,3,,0,0,0,0,0,0,0,0,0,0,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,19,5/6/2019,5/12/2019,8,8,,4,0,0,0,4,0,0,0,0,4,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,20,5/13/2019,5/19/2019,5,5,,0,0,0,0,0,0,0,0,0,0,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,21,5/20/2019,5/26/2019,13,13,,3,1,0,0,4,0,0,0,0,4,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,22,5/27/2019,6/2/2019,17,17,,3,0,0,0,3,0,0,0,0,3,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,23,6/3/2019,6/9/2019,5,5,,0,0,0,0,0,0,0,0,0,0,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,24,6/10/2019,6/16/2019,20,20,,1,0,0,0,1,0,0,0,0,1,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,25,6/17/2019,6/23/2019,13,13,,1,0,0,0,1,0,0,0,0,1,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,26,6/24/2019,6/30/2019,16,16,,0,0,0,0,0,0,0,0,0,0,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,27,7/1/2019,7/7/2019,19,19,,2,0,0,0,2,0,0,0,0,2,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,28,7/8/2019,7/14/2019,9,9,,0,0,0,0,0,0,0,0,0,0,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,29,7/15/2019,7/21/2019,9,9,,1,0,0,0,1,0,1,0,1,2,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,30,7/22/2019,7/28/2019,15,5,,0,0,0,0,0,0,3,0,3,3,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,31,7/29/2019,8/4/2019,16,16,,1,0,0,0,1,0,4,0,4,5,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,32,8/5/2019,8/11/2019,9,9,,0,0,0,0,0,0,1,0,1,1,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,33,8/12/2019,8/18/2019,11,11,,0,0,0,0,0,0,3,0,3,3,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,34,8/19/2019,8/25/2019,10,10,,0,0,0,0,0,0,9,0,9,9,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,35,8/26/2019,9/1/2019,6,6,,0,0,0,0,0,0,3,0,3,3,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,36,9/2/2019,9/8/2019,18,18,,0,0,0,0,0,0,5,0,5,5,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,37,9/9/2019,9/15/2019,5,5,,0,0,0,0,0,0,3,0,3,3,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,38,9/16/2019,9/22/2019,89,89,,5,10,0,0,15,0,8,0,8,23,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,39,9/23/2019,9/29/2019,15,15,,0,0,0,0,0,0,6,0,6,6,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,40,9/30/2019,10/6/2019,43,43,,1,3,0,0,4,0,4,0,4,8,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,41,10/7/2019,10/13/2019,37,37,,2,8,0,0,10,0,20,0,20,30,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,42,10/14/2019,10/20/2019,45,45,,7,1,0,0,8,0,8,0,8,16,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,43,10/21/2019,10/27/2019,36,36,,6,2,0,0,8,0,10,0,10,18,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,44,10/28/2019,11/3/2019,12,12,,1,1,0,0,2,0,4,0,4,6,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,45,11/4/2019,11/10/2019,61,61,,6,9,0,0,15,3,5,0,8,23,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,46,11/11/2019,11/17/2019,34,34,,4,18,0,0,22,0,5,0,5,27,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,47,11/18/2019,11/24/2019,37,37,,5,16,0,0,21,0,9,0,9,30,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,48,11/25/2019,12/1/2019,29,29,,1,15,0,0,16,0,1,0,1,17,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,49,12/2/2019,12/8/2019,,12,,0,3,0,0,3,0,1,0,1,4,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,50,12/9/2019,12/15/2019,,67,,4,14,0,0,18,6,2,0,8,26,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,51,12/16/2019,12/22/2019,,32,,1,7,0,0,8,0,2,3,5,13,,No Report
Cameroon,African Region of WHO,Middle Africa,2019,52,12/23/2019,12/29/2019,,3,,0,0,0,0,0,0,1,1,2,2,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,1,12/31/2018,1/6/2019,28,28,,0,0,0,0,0,1,0,0,1,1,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,2,1/7/2019,1/13/2019,18,18,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,3,1/14/2019,1/20/2019,18,18,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,4,1/21/2019,1/27/2019,31,31,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,5,1/28/2019,2/3/2019,19,19,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,6,2/4/2019,2/10/2019,38,38,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,7,2/11/2019,2/17/2019,10,10,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,8,2/18/2019,2/24/2019,47,47,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,9,2/25/2019,3/3/2019,22,22,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,10,3/4/2019,3/10/2019,29,29,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,11,3/11/2019,3/17/2019,25,25,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,12,3/18/2019,3/24/2019,27,27,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,13,3/25/2019,3/31/2019,32,32,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,14,4/1/2019,4/7/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,15,4/8/2019,4/14/2019,13,13,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,16,4/15/2019,4/21/2019,11,11,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,17,4/22/2019,4/28/2019,34,34,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,18,4/29/2019,5/5/2019,12,12,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,19,5/6/2019,5/12/2019,24,24,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,20,5/13/2019,5/19/2019,25,25,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,21,5/20/2019,5/26/2019,29,29,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,22,5/27/2019,6/2/2019,41,41,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,23,6/3/2019,6/9/2019,16,16,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,24,6/10/2019,6/16/2019,42,42,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,25,6/17/2019,6/23/2019,36,36,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,26,6/24/2019,6/30/2019,41,41,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,27,7/1/2019,7/7/2019,21,21,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,28,7/8/2019,7/14/2019,55,55,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,29,7/15/2019,7/21/2019,32,32,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,30,7/22/2019,7/28/2019,35,35,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,31,7/29/2019,8/4/2019,20,20,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,32,8/5/2019,8/11/2019,29,29,,0,0,0,0,0,0,6,0,6,6,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,33,8/12/2019,8/18/2019,52,52,,0,0,0,0,0,0,9,0,9,9,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,34,8/19/2019,8/25/2019,27,27,,0,0,0,0,0,0,10,0,10,10,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,35,8/26/2019,9/1/2019,40,40,,4,0,0,0,4,0,7,0,7,11,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,36,9/2/2019,9/8/2019,5,5,,0,0,0,0,0,0,4,0,4,4,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,37,9/9/2019,9/15/2019,22,22,,6,0,0,0,6,0,4,0,4,10,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,38,9/16/2019,9/22/2019,6,6,,1,0,0,0,1,0,0,0,0,1,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,39,9/23/2019,9/29/2019,9,9,,2,0,0,0,2,0,1,0,1,3,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,40,9/30/2019,10/6/2019,17,17,,1,0,0,0,1,0,0,0,0,1,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,41,10/7/2019,10/13/2019,28,28,,4,0,0,0,4,0,2,0,2,6,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,42,10/14/2019,10/20/2019,16,16,,2,0,0,0,2,0,1,0,1,3,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,43,10/21/2019,10/27/2019,38,38,,3,2,0,0,5,0,0,0,0,5,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,44,10/28/2019,11/3/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,45,11/4/2019,11/10/2019,28,28,,11,1,0,0,12,0,1,0,1,13,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,46,11/11/2019,11/17/2019,23,23,,1,0,0,0,1,0,0,0,0,1,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,47,11/18/2019,11/24/2019,16,16,,1,1,0,0,2,0,0,0,0,2,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,48,11/25/2019,12/1/2019,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,49,12/2/2019,12/8/2019,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,50,12/9/2019,12/15/2019,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,51,12/16/2019,12/22/2019,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,52,12/23/2019,12/29/2019,,,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,1,12/31/2018,1/6/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,2,1/7/2019,1/13/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,3,1/14/2019,1/20/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,4,1/21/2019,1/27/2019,3,3,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,5,1/28/2019,2/3/2019,4,4,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,6,2/4/2019,2/10/2019,11,11,,0,2,0,0,2,0,0,0,0,2,,No Report
Chad,African Region of WHO,Middle Africa,2019,7,2/11/2019,2/17/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,8,2/18/2019,2/24/2019,13,13,,0,3,0,0,3,0,0,0,0,3,,No Report
Chad,African Region of WHO,Middle Africa,2019,9,2/25/2019,3/3/2019,6,6,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,10,3/4/2019,3/10/2019,4,4,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,11,3/11/2019,3/17/2019,17,17,,0,5,0,0,5,1,0,0,1,6,,No Report
Chad,African Region of WHO,Middle Africa,2019,12,3/18/2019,3/24/2019,10,10,,0,0,0,0,0,1,0,0,1,1,,No Report
Chad,African Region of WHO,Middle Africa,2019,13,3/25/2019,3/31/2019,5,5,,0,0,0,0,0,1,0,0,1,1,,No Report
Chad,African Region of WHO,Middle Africa,2019,14,4/1/2019,4/7/2019,9,9,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,15,4/8/2019,4/14/2019,9,9,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,16,4/15/2019,4/21/2019,9,9,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,17,4/22/2019,4/28/2019,3,3,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,18,4/29/2019,5/5/2019,6,6,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,19,5/6/2019,5/12/2019,4,4,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,20,5/13/2019,5/19/2019,3,3,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,21,5/20/2019,5/26/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,22,5/27/2019,6/2/2019,3,3,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,23,6/3/2019,6/9/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,24,6/10/2019,6/16/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,25,6/17/2019,6/23/2019,4,4,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,26,6/24/2019,6/30/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,27,7/1/2019,7/7/2019,3,3,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,28,7/8/2019,7/14/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,29,7/15/2019,7/21/2019,3,3,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,30,7/22/2019,7/28/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,31,7/29/2019,8/4/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,32,8/5/2019,8/11/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,33,8/12/2019,8/18/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,34,8/19/2019,8/25/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,35,8/26/2019,9/1/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,36,9/2/2019,9/8/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,37,9/9/2019,9/15/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,38,9/16/2019,9/22/2019,6,6,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,39,9/23/2019,9/29/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,40,9/30/2019,10/6/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,41,10/7/2019,10/13/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,42,10/14/2019,10/20/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,43,10/21/2019,10/27/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,44,10/28/2019,11/3/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,45,11/4/2019,11/10/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,46,11/11/2019,11/17/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,47,11/18/2019,11/24/2019,3,3,,0,0,0,0,0,0,0,0,0,0,,No Report
Chad,African Region of WHO,Middle Africa,2019,48,11/25/2019,12/1/2019,,,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,49,12/2/2019,12/8/2019,,,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,50,12/9/2019,12/15/2019,,,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,51,12/16/2019,12/22/2019,,,,,,,,,,,,,,,No Report
Chad,African Region of WHO,Middle Africa,2019,52,12/23/2019,12/29/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,1,12/31/2018,1/6/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,2,1/7/2019,1/13/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,3,1/14/2019,1/20/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,4,1/21/2019,1/27/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,5,1/28/2019,2/3/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,6,2/4/2019,2/10/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,7,2/11/2019,2/17/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,8,2/18/2019,2/24/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,9,2/25/2019,3/3/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,10,3/4/2019,3/10/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,11,3/11/2019,3/17/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,12,3/18/2019,3/24/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,13,3/25/2019,3/31/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,14,4/1/2019,4/7/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,15,4/8/2019,4/14/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,16,4/15/2019,4/21/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,17,4/22/2019,4/28/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,18,4/29/2019,5/5/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,19,5/6/2019,5/12/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,20,5/13/2019,5/19/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,21,5/20/2019,5/26/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,22,5/27/2019,6/2/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,23,6/3/2019,6/9/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,24,6/10/2019,6/16/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,25,6/17/2019,6/23/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,26,6/24/2019,6/30/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,27,7/1/2019,7/7/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,28,7/8/2019,7/14/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,29,7/15/2019,7/21/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,30,7/22/2019,7/28/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,31,7/29/2019,8/4/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,32,8/5/2019,8/11/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,33,8/12/2019,8/18/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,34,8/19/2019,8/25/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,35,8/26/2019,9/1/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,36,9/2/2019,9/8/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,37,9/9/2019,9/15/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,38,9/16/2019,9/22/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,39,9/23/2019,9/29/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,40,9/30/2019,10/6/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,41,10/7/2019,10/13/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,42,10/14/2019,10/20/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,43,10/21/2019,10/27/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,44,10/28/2019,11/3/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,45,11/4/2019,11/10/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,46,11/11/2019,11/17/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,47,11/18/2019,11/24/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,48,11/25/2019,12/1/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,49,12/2/2019,12/8/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,50,12/9/2019,12/15/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,51,12/16/2019,12/22/2019,,,,,,,,,,,,,,,No Report
Congo,African Region of WHO,Middle Africa,2019,52,12/23/2019,12/29/2019,,,,,,,,,,,,,,,No Report
Côte d'Ivoire,African Region of WHO,Western Africa,2019,1,12/31/2018,1/6/2019,8,8,,0,0,0,0,0,0,0,0,0,0,8,No Activity
Côte d'Ivoire,African Region of WHO,Western Africa,2019,2,1/7/2019,1/13/2019,59,59,,0,2,0,0,2,0,0,0,0,2,57,Sporadic
Côte d'Ivoire,African Region of WHO,Western Africa,2019,3,1/14/2019,1/20/2019,12,12,,0,0,0,0,0,0,0,0,0,0,12,No Activity
Côte d'Ivoire,African Region of WHO,Western Africa,2019,4,1/21/2019,1/27/2019,58,58,,0,0,0,0,0,0,0,0,0,0,58,No Activity
Côte d'Ivoire,African Region of WHO,Western Africa,2019,5,1/28/2019,2/3/2019,42,42,,0,0,0,0,0,0,0,0,0,0,42,No Activity
Côte d'Ivoire,African Region of WHO,Western Africa,2019,6,2/4/2019,2/10/2019,35,35,,0,2,0,0,2,0,0,0,0,2,33,No Activity
Côte d'Ivoire,African Region of WHO,Western Africa,2019,7,2/11/2019,2/17/2019,41,41,,0,0,0,0,0,1,4,0,5,5,36,Sporadic
Côte d'Ivoire,African Region of WHO,Western Africa,2019,8,2/18/2019,2/24/2019,41,41,,0,1,0,0,1,0,1,0,1,2,39,Sporadic
