,Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Score,Footnote,Measure Start Date,Measure End Date,Location
99,060100,AURORA SOUTH HOSPITAL AND MEDICAL CENTER,1501 S POTOMAC ST,AURORA,CO,80012,ARAPAHOE,(303) 873-5511,Clostridium Difficile (C.Diff),HAI_6_SIR,Better than the National Benchmark,0.461,,07/01/2018,06/30/2019,POINT (-104.83115 39.689346)
100,060104,CENTURA HEALTH-ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PKWY,WESTMINSTER,CO,80023,BROOMFIELD,(720) 627-0000,SSI - Abdominal Hysterectomy: Observed Cases,HAI_4_NUMERATOR,Not Available,1,,07/01/2018,06/30/2019,POINT (-104.993671 39.95581)
101,060118,ST. ANTHONY SUMMIT MEDICAL CENTER,340 PEAK ONE DRIVE,FRISCO,CO,80443,SUMMIT,(970) 668-3300,MRSA Bacteremia,HAI_5_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-106.078259 39.569988)
102,060125,CASTLE ROCK ADVENTIST HOSPITAL,2350 MEADOWS BLVD,CASTLE ROCK,CO,80109,DOUGLAS,(720) 455-2500,MRSA Bacteremia,HAI_5_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-104.886146 39.404112)
103,060129,UCHEALTH BROOMFIELD HOSPITAL,11820 DESTINATION DRIVE,BROOMFIELD,CO,80021,JEFFERSON,(303) 460-6000,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-105.093207 39.9105)
104,061304,HAXTUN HOSPITAL DISTRICT,235 W FLETCHER ST,HAXTUN,CO,80731,PHILLIPS,(970) 774-6123,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-102.630866 40.641386)
105,061305,MELISSA MEMORIAL HOSPITAL,1001 E JOHNSON ST,HOLYOKE,CO,80734,PHILLIPS,(970) 854-2241,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-102.290249 40.578428)
106,061309,WRAY COMMUNITY DISTRICT HOSPITAL,1017 W 7TH ST,WRAY,CO,80758,YUMA,(970) 332-4811,MRSA Bacteremia,HAI_5_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-102.23466 40.075405)
107,061313,KIT CARSON COUNTY MEMORIAL HOSPITAL,286 16TH ST,BURLINGTON,CO,80807,KIT CARSON,(719) 346-5311,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-102.270711 39.302378)
108,061315,YUMA DISTRICT HOSPITAL,1000 W 8TH AVE,YUMA,CO,80759,YUMA,(970) 848-5405,Clostridium Difficile (C.Diff),HAI_6_SIR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-102.736654 40.118445)
109,061317,GRAND RIVER HOSPITAL DISTRICT,501 AIRPORT RD,RIFLE,CO,81650,GARFIELD,(970) 625-1510,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-107.77201 39.522587)
110,063303,CHILDREN'S HOSPITAL COLORADO - COLORADO SPRINGS,4090 BRIARGATE PKWY,COLORADO SPRINGS,CO,80920,EL PASO,(719) 305-9590,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,19,07/01/2018,06/30/2019,POINT (-104.757869 38.965953)
111,070006,STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,STAMFORD,CT,6904,FAIRFIELD,(203) 276-1000,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,0.912,,07/01/2018,06/30/2019,
112,070035,THE HOSPITAL OF CENTRAL CONNECTICUT,100 GRAND STREET,NEW BRITAIN,CT,6050,HARTFORD,(860) 224-5011,MRSA Bacteremia: Patient Days,HAI_5_DOPC,No Different than National Benchmark,56556,,07/01/2018,06/30/2019,POINT (-72.787799 41.662015)
113,100022,JACKSON HEALTH SYSTEM,1611 NW 12TH AVE,MIAMI,FL,33136,MIAMI-DADE,(305) 585-1111,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,1.050,,07/01/2018,06/30/2019,POINT (-80.214945 25.790612)
114,100025,SACRED HEART HOSPITAL,5151 N 9TH AVE,PENSACOLA,FL,32504,ESCAMBIA,(850) 416-7000,MRSA Bacteremia,HAI_5_SIR,No Different than National Benchmark,0.461,,07/01/2018,06/30/2019,POINT (-87.210986 30.475588)
115,100030,HEALTH CENTRAL,10000 W COLONIAL DR,OCOEE,FL,34761,ORANGE,(407) 296-1820,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-81.525787 28.551666)
116,281320,MEMORIAL HOSPITAL,1423 SEVENTH ST,AURORA,NE,68818,HAMILTON,(402) 694-3171,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-98.009531 40.871812)
117,100046,FLORIDA HOSPITAL ZEPHYRHILLS,7050 GALL BLVD,ZEPHYRHILLS,FL,33541,PASCO,(813) 788-0411,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-82.188041 28.260937)
118,100049,HIGHLANDS REGIONAL MEDICAL CENTER,3600 S HIGHLANDS AVE,SEBRING,FL,33870,HIGHLANDS,(863) 385-6101,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,14248,,07/01/2018,06/30/2019,POINT (-81.433761 27.465045)
119,100055,ADVENTHEALTH NORTH PINELLAS,1395 S PINELLAS AVE,TARPON SPRINGS,FL,34689,PINELLAS,(727) 942-5000,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,0.092,,07/01/2018,06/30/2019,POINT (-82.758576 28.13314)
120,100071,BAYFRONT HEALTH BROOKSVILLE,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,HERNANDO,(352) 796-5111,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-82.443386 28.541115)
121,100075,ST JOSEPHS HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,TAMPA,FL,33677,HILLSBOROUGH,(813) 870-4398,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Better than the National Benchmark,174.651,,07/01/2018,06/30/2019,
122,340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,WATAUGA,(828) 263-1211,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,15264,,07/01/2018,06/30/2019,POINT (-81.652423 36.198753)
123,330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,CHEMUNG,(607) 737-4100,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-76.826668 42.099256)
124,100125,HOMESTEAD HOSPITAL,975 BAPTIST WAY,HOMESTEAD,FL,33033,MIAMI-DADE,(786) 243-8000,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,0.969,,07/01/2018,06/30/2019,POINT (-80.430371 25.477839)
125,100151,MAYO CLINIC FLORIDA,4500 SAN PABLO RD,JACKSONVILLE,FL,32224,DUVAL,(904) 953-2000,MRSA Bacteremia,HAI_5_SIR,No Different than National Benchmark,0.633,,07/01/2018,06/30/2019,POINT (-81.437533 30.263702)
126,100175,DESOTO MEMORIAL HOSPITAL,900 N ROBERT AVE,ARCADIA,FL,34265,DE SOTO,(863) 494-3535,SSI - Abdominal Hysterectomy: Number of Procedures,HAI_4_DOPC,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-81.851675 27.227388)
127,100176,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,PALM BEACH GARDENS,FL,33410,PALM BEACH,(561) 622-1411,MRSA Bacteremia: Patient Days,HAI_5_DOPC,No Different than National Benchmark,47439,,07/01/2018,06/30/2019,POINT (-80.085388 26.830685)
128,100181,LARKIN COMMUNITY HOSPITAL,7031 SW 62ND AVE,SOUTH MIAMI,FL,33143,MIAMI-DADE,(305) 284-7500,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-80.293469 25.705493)
129,100187,PALMETTO GENERAL HOSPITAL,2001 W 68TH ST,HIALEAH,FL,33016,MIAMI-DADE,(305) 823-5000,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,1.559,,07/01/2018,06/30/2019,POINT (-80.324568 25.884168)
130,100206,MEMORIAL HOSPITAL OF TAMPA,2901 W SWANN AVE,TAMPA,FL,33609,HILLSBOROUGH,(813) 873-6400,MRSA Bacteremia: Patient Days,HAI_5_DOPC,No Different than National Benchmark,25772,,07/01/2018,06/30/2019,POINT (-82.489816 27.937443)
131,100226,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,ORANGE PARK,FL,32073,CLAY,(904) 276-8500,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,No Different than National Benchmark,5,,07/01/2018,06/30/2019,POINT (-81.738598 30.164807)
132,100254,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,32308,LEON,(850) 656-5000,Clostridium Difficile (C.Diff),HAI_6_SIR,No Different than National Benchmark,0.861,,07/01/2018,06/30/2019,POINT (-84.230728 30.475376)
133,100267,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,SARASOTA,(941) 475-6571,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-82.327951 26.949009)
134,340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,SURRY,(336) 527-7000,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,12009,,07/01/2018,06/30/2019,POINT (-80.835793 36.266391)
135,100313,ASCENSION SACRED HEART GULF,3801 E HWY 98,PORT SAINT JOE,FL,32456,GULF,(850) 229-5600,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-85.287605 29.776562)
136,281319,JEFFERSON COMMUNITY HEALTH & LIFE,"P O BOX 277, 2200 H ST",FAIRBURY,NE,68352,JEFFERSON,(402) 729-3351,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Not Available,0.101,3,07/01/2018,06/30/2019,
137,101311,MADISON COUNTY MEMORIAL HOSPITAL,224 NW CRANE AVE,MADISON,FL,32340,MADISON,(850) 973-2271,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-83.419898 30.471413)
138,110003,MAYO CLINIC HEALTH SYSTEM IN WAYCROSS,1900 TEBEAU STREET,WAYCROSS,GA,31501,WARE,(912) 287-2500,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,No Different than National Benchmark,1.304,,07/01/2018,06/30/2019,POINT (-82.349239 31.226007)
139,110015,TANNER MEDICAL CENTER VILLA RICA,601 DALLAS HIGHWAY,VILLA RICA,GA,30180,CARROLL,(770) 456-3101,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-84.919477 33.742992)
140,110034,AU Medical Center,1120 15TH STREET,AUGUSTA,GA,30912,RICHMOND,(706) 721-6569,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,No Different than National Benchmark,15,,07/01/2018,06/30/2019,POINT (-81.991453 33.471029)
141,310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,1945 RTE 33,NEPTUNE,NJ,7754,MONMOUTH,(732) 775-5500,SSI - Colon Surgery: Lower Confidence Limit,HAI_3_CILOWER,No Different than National Benchmark,0.114,,07/01/2018,06/30/2019,
142,110042,WELLSTAR PAULDING HOSPITAL,2518 JIMMY LEE SMITH PARKWAY,HIRAM,GA,30141,PAULDING,(470) 644-7000,MRSA Bacteremia,HAI_5_SIR,No Different than National Benchmark,0.573,,07/01/2018,06/30/2019,POINT (-84.782727 33.902429)
143,110046,PIEDMONT WALTON HOSPITAL,2151 W SPRING STREET,MONROE,GA,30655,WALTON,(770) 267-8461,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-83.746316 33.798635)
144,281334,BOONE COUNTY HEALTH CENTER,"P O BOX 151, 723 WEST FAIRVIEW ST",ALBION,NE,68620,BOONE,(402) 395-2191,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,Not Available,5,07/01/2018,06/30/2019,
145,110083,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,GA,30309,FULTON,(404) 605-5000,SSI - Abdominal Hysterectomy: Observed Cases,HAI_4_NUMERATOR,Worse than the National Benchmark,7,,07/01/2018,06/30/2019,POINT (-84.393369 33.808802)
146,110109,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,EMANUEL,(478) 289-1304,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-82.346552 32.59321)
147,281309,SYRACUSE AREA HEALTH,2731 HEALTHCARE DR,SYRACUSE,NE,68446,OTOE,(402) 269-2011,SSI - Abdominal Hysterectomy: Upper Confidence Limit,HAI_4_CIUPPER,Not Available,Not Available,5,07/01/2018,06/30/2019,
148,110125,FAIRVIEW PARK HOSPITAL,200 INDUSTRIAL BOULEVARD,DUBLIN,GA,31021,LAURENS,(478) 274-3100,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-82.950571 32.53429)
149,110161,NORTHSIDE HOSPITAL,"1000 JOHNSON FERRY ROAD, NE",ATLANTA,GA,30342,FULTON,(404) 851-8000,Clostridium Difficile (C.Diff),HAI_6_SIR,Better than the National Benchmark,0.497,,07/01/2018,06/30/2019,POINT (-84.354754 33.907895)
150,110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,1266 HIGHWAY 515 SOUTH,JASPER,GA,30143,PICKENS,(706) 301-5269,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-84.446561 34.447466)
151,360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,(937) 208-3023,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Better than the National Benchmark,0.008,,07/01/2018,06/30/2019,
152,111311,JENKINS COUNTY MEDICAL CENTER,931 EAST WINTHROPE AVENUE,MILLEN,GA,30442,JENKINS,(478) 982-4221,MRSA Bacteremia,HAI_5_SIR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-81.934074 32.803678)
153,111313,PUTNAM GENERAL HOSPITAL,101 LAKE OCONEE PARKWAY,EATONTON,GA,31024,PUTNAM,(706) 485-2711,MRSA Bacteremia: Upper Confidence Limit,HAI_5_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-83.370844 33.335519)
154,111324,CHATUGE REGIONAL HOSPITAL,110 S MAIN STREET,HIAWASSEE,GA,30546,TOWNS,(706) 896-2222,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-83.754318 34.946282)
155,111326,SGMC LANIER CAMPUS,116 WEST THIGPEN AVENUE,LAKELAND,GA,31635,LANIER,(229) 482-8402,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-83.086454 31.041591)
156,111327,BACON COUNTY HOSPITAL,302 SOUTH WAYNE STREET,ALMA,GA,31510,BACON,(912) 632-8961,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-82.459687 31.53911)
157,111332,BROOKS COUNTY HOSPITAL,903 N COURT STREET,QUITMAN,GA,31643,BROOKS,(912) 263-4171,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,2108,3,07/01/2018,06/30/2019,POINT (-83.5595 30.795012)
158,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,MAUI,(808) 442-5101,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-156.488087 20.884455)
159,120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,HONOLULU,(808) 621-8411,MRSA Bacteremia,HAI_5_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-158.027299 21.498511)
160,120006,ADVENTIST HEALTH CASTLE,640 ULUKAHIKI ST,KAILUA,HI,96734,HONOLULU,(808) 263-5500,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,0.105,,07/01/2018,06/30/2019,POINT (-157.757229 21.381502)
161,360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622,TUSCARAWAS,(330) 343-3311,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-81.456583 40.513879)
162,120014,WILCOX MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,LIHUE,HI,96766,KAUAI,(808) 245-1103,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-159.366198 21.987043)
163,121305,LANAI COMMUNITY HOSPITAL,628 7TH STREET,LANAI CITY,HI,96763,MAUI,(808) 565-8450,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-156.918002 20.826735)
164,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,NEZ PERCE,(208) 799-5300,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,1.511,,07/01/2018,06/30/2019,POINT (-117.024997 46.417121)
165,351332,HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE,RUGBY,ND,58368,PIERCE,(701) 776-5261,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-99.996111 48.363511)
166,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,KOOTENAI,(208) 625-4000,MRSA Bacteremia,HAI_5_SIR,No Different than National Benchmark,0.279,,07/01/2018,06/30/2019,POINT (-116.792669 47.694597)
167,130071,ST LUKE'S NAMPA MEDICAL CENTER,9850 W ST LUKES DRIVE STE 250,NAMPA,ID,83687,CANYON,(208) 505-2000,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-116.590734 43.616618)
168,131315,SYRINGA GENERAL HOSPITAL,607 W MAIN STREET,GRANGEVILLE,ID,83530,IDAHO,(208) 983-1700,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,792,3,07/01/2018,06/30/2019,POINT (-116.126994 45.926789)
169,131322,FRANKLIN COUNTY MEDICAL CENTER,44 NORTH FIRST EAST,PRESTON,ID,83263,FRANKLIN,(208) 852-0137,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-111.875467 42.098379)
170,131327,GRITMAN MEDICAL CENTER,700 SOUTH MAIN STREET,MOSCOW,ID,83843,LATAH,(208) 882-4511,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.049,3,07/01/2018,06/30/2019,POINT (-117.001406 46.728704)
171,370228,"BAILEY MEDICAL CENTER, LLC",10502 NORTH 110TH EAST AVENUE,OWASSO,OK,74055,TULSA,(918) 376-8000,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-95.851684 36.304717)
172,140040,GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,GALESBURG,IL,61401,KNOX,(309) 343-8131,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-90.366199 40.955483)
173,140049,WEST SUBURBAN MEDICAL CENTER,3 ERIE COURT,OAK PARK,IL,60302,COOK,(708) 383-6200,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-87.777471 41.89184)
174,140068,ROSELAND COMMUNITY HOSPITAL,45 W 111TH STREET,CHICAGO,IL,60628,COOK,(773) 995-3000,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-87.624734 41.692562)
175,140103,ST BERNARD HOSPITAL,326 W 64TH ST,CHICAGO,IL,60621,COOK,(773) 962-3900,Clostridium Difficile (C.Diff): Upper Confidence Limit,HAI_6_CIUPPER,Better than the National Benchmark,0.893,,07/01/2018,06/30/2019,POINT (-87.633273 41.778114)
176,140115,THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD,CHICAGO,IL,60613,COOK,(312) 525-6780,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,Not Available,0.256,,07/01/2018,06/30/2019,POINT (-87.650899 41.954556)
177,140120,PEKIN MEMORIAL HOSPITAL,600 SOUTH 13TH STREET,PEKIN,IL,61554,TAZEWELL,(309) 347-1151,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-89.633191 40.563142)
178,140148,MEMORIAL MEDICAL CENTER,701 N FIRST ST,SPRINGFIELD,IL,62702,SANGAMON,(217) 788-3000,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,No Different than National Benchmark,11.344,,07/01/2018,06/30/2019,POINT (-89.654586 39.808778)
179,140187,HSHS ST ELIZABETH'S HOSPITAL,ONE ST ELIZABETH BOULEVARD,O FALLON,IL,62269,ST. CLAIR,(618) 234-2120,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,Better than the National Benchmark,0.180,,07/01/2018,06/30/2019,
180,140210,HARRISBURG MEDICAL CENTER,100 DOCTOR WARREN TUTTLE DR,HARRISBURG,IL,62946,SALINE,(618) 253-7671,Clostridium Difficile (C.Diff): Observed Cases,HAI_6_NUMERATOR,Worse than the National Benchmark,9,,07/01/2018,06/30/2019,
181,361331,FAYETTE COUNTY MEMORIAL HOSPITAL,1430 COLUMBUS AVENUE,WASHINGTON CH,OH,43160,FAYETTE,(740) 335-1210,MRSA Bacteremia,HAI_5_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-83.425992 39.547778)
182,390194,BLUE MOUNTAIN HOSPITAL,211 NORTH 12TH STREET,LEHIGHTON,PA,18235,CARBON,(607) 377-1300,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-75.726801 40.832535)
183,140289,ANDERSON HOSPITAL,6800 STATE ROUTE 162,MARYVILLE,IL,62062,MADISON,(618) 288-5711,SSI - Abdominal Hysterectomy: Number of Procedures,HAI_4_DOPC,No Different than National Benchmark,123,,07/01/2018,06/30/2019,POINT (-89.946422 38.738127)
184,141303,WARNER HOSPITAL AND HEALTH SERVICES,422 W WHITE ST,CLINTON,IL,61727,DE WITT,(217) 935-9571,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,338,,07/01/2018,06/30/2019,POINT (-88.964616 40.148953)
185,141313,MASON DISTRICT HOSPITAL,"615 NORTH PROMENADE STREET,P O BOX 530",HAVANA,IL,62644,MASON,(309) 543-4431,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-90.056111 40.305713)
186,141321,FRANKLIN HOSPITAL,201 BAILEY LANE,BENTON,IL,62812,FRANKLIN,(618) 439-3161,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-88.917142 38.009137)
187,141324,FERRELL HOSPITAL COMMUNITY FOUNDATIONS,1201 PINE STREET,ELDORADO,IL,62930,SALINE,(618) 273-3361,MRSA Bacteremia: Patient Days,HAI_5_DOPC,Not Available,3113,3,07/01/2018,06/30/2019,POINT (-88.441451 37.815332)
188,141327,WABASH GENERAL HOSPITAL 1,1418 COLLEGE DRIVE,MOUNT CARMEL,IL,62863,WABASH,(618) 262-8621,SSI - Abdominal Hysterectomy: Upper Confidence Limit,HAI_4_CIUPPER,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-87.768772 38.421625)
189,150006,LA PORTE HOSPITAL,1007 LINCOLNWAY,LA PORTE,IN,46350,LA PORTE,(219) 326-1234,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-86.723855 41.609838)
190,150007,COMMUNITY HOWARD REGIONAL HEALTH INC.,3500 S LAFOUNTAIN ST,KOKOMO,IN,46902,HOWARD,(765) 776-8000,MRSA Bacteremia,HAI_5_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-86.127103 40.446835)
191,150022,FRANCISCAN HEALTH CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,MONTGOMERY,(765) 362-2800,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-86.908085 40.066073)
192,150026,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,(574) 364-1000,MRSA Bacteremia,HAI_5_SIR,No Different than National Benchmark,1.584,,07/01/2018,06/30/2019,POINT (-85.829995 41.564326)
193,150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,(219) 983-8300,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,0.000,,07/01/2018,06/30/2019,POINT (-87.051316 41.55007)
194,150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,(260) 425-3000,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-85.148873 41.078891)
195,150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,601 W SECOND ST,BLOOMINGTON,IN,47403,MONROE,(812) 353-9555,MRSA Bacteremia,HAI_5_SIR,No Different than National Benchmark,0.238,,07/01/2018,06/30/2019,POINT (-86.540528 39.161402)
196,150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,102 E CULVER RD,KNOX,IN,46534,STARKE,(574) 772-1102,SSI - Colon Surgery,HAI_3_SIR,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-86.621937 41.288064)
197,150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,102 E CULVER RD,KNOX,IN,46534,STARKE,(574) 772-1102,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-86.621937 41.288064)
198,150112,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,BARTHOLOMEW,(812) 379-4441,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-85.896854 39.215872)
